DateTime,MainPlayerID,LControllerX,LControllerY,LControllerZ,RControllerX,RControllerY,RControllerZ,HeadsetX,HeadsetY,HeadsetZ,LControllerQuaternionX,LControllerQuaternionY,LControllerQuaternionZ,LControllerQuaternionW,RControllerQuaternionX,RControllerQuaternionY,RControllerQuaternionZ,RControllerQuaternionW,HeadsetQuaternionX,HeadsetQuaternionY,HeadsetQuaternionZ,HeadsetQuaternionW,LeftKneeX,RightKneeX,LeftKneeY,RightKneeY,LeftKneeZ,RightKneeZ,BackX,FrontX,BackY,FrontY,BackZ,FrontZ,LeftElbowX,RightElbowX,LeftElbowY,RightElbowY,LeftElbowZ,RightElbowZ,Scale
2017-16-5--13-25-08,5,0.08928223,-0.05241618,0.2280872,0.5924609,-0.09222869,0.462743,0.4209435,0.6643007,0.2833725,0.1874307,-0.3860135,0.05504525,0.9015728,0.2612659,-0.4361016,0.2205093,0.8324249,-0.3890522,0.3496915,-0.1239087,-0.8432087,0.3264455,0.5232171,-0.5577508,-0.5543376,0.1079033,0.2706395,0.6402949,0.4022062,0.3493066,0.06519151,0.01693237,0.1584837,0.445806,0.7292746,0.0650719,-0.03231271,-0.05822057,0.1884758,1
2017-16-5--13-25-08,5,0.08699028,-0.05048211,0.236748,0.5616535,-0.05852625,0.4880056,0.4327104,0.6641682,0.3017814,0.1787494,-0.3818814,0.04800585,0.9054893,0.224674,-0.4213642,0.1458348,0.866433,-0.3754141,0.3113696,-0.1123286,-0.8657342,0.2523298,0.5198604,-0.5343928,-0.558058,0.1155221,0.2731569,0.6413273,0.4012381,0.3460449,0.06227922,0.0253709,0.1671315,0.4475587,0.7276354,0.06444616,-0.04014934,-0.04864619,0.1923947,1
2017-16-5--13-25-08,5,0.08356792,-0.04952932,0.2472502,0.5346726,-0.02700603,0.5104098,0.4396878,0.6672934,0.3120303,0.172143,-0.38319,0.03866686,0.9066627,0.1910326,-0.4186159,0.1105835,0.8809306,-0.3710741,0.278125,-0.09984923,-0.8803299,0.2147432,0.5157025,-0.5130781,-0.5594248,0.1333807,0.2717854,0.6391482,0.3968714,0.3425336,0.06066167,0.02771544,0.1719082,0.4425816,0.7222536,0.06274325,-0.05090778,-0.0444823,0.1999206,1
2017-16-5--13-25-08,5,0.08097069,-0.04941312,0.259157,0.510264,0.009496056,0.5267731,0.439862,0.6769004,0.3169746,0.1791046,-0.3783398,0.03963322,0.9073092,0.1495609,-0.4197532,0.102069,0.8893934,-0.3560871,0.2500561,-0.08534012,-0.8963208,0.2088329,0.515918,-0.5074329,-0.5593817,0.1522993,0.2703897,0.6303748,0.3871211,0.3437343,0.06421232,0.0257507,0.1762653,0.4356603,0.7126455,0.06680688,-0.05620318,-0.03832339,0.2066724,1
2017-16-5--13-25-08,5,0.07731052,-0.04834896,0.2763864,0.4847394,0.05446039,0.5450425,0.4335958,0.681433,0.3171293,0.1740105,-0.3485877,0.03878469,0.9201645,0.1128364,-0.4083147,0.05921669,0.9039029,0.3428366,-0.2263305,0.07286604,0.908806,0.2220851,0.5173469,-0.5199453,-0.5588745,0.1619503,0.2615797,0.6157148,0.3780926,0.3449886,0.0658797,0.02142137,0.1801839,0.4250115,0.6995671,0.06993817,-0.05448801,-0.03273165,0.2057874,1
2017-16-5--13-25-08,5,0.07039108,-0.05367596,0.2897153,0.4541372,0.1083285,0.5705766,0.4227466,0.6775664,0.3109108,0.167791,-0.3405694,0.03969618,0.9242743,0.05473695,-0.4025883,0.03332159,0.9131354,0.3419909,-0.2053118,0.06416397,0.9147527,0.2484663,0.5208879,-0.5398334,-0.5588329,0.1726304,0.2518199,0.5952045,0.3662016,0.3444328,0.06479299,0.009564161,0.1810233,0.405377,0.6794544,0.06693696,-0.05976149,-0.03318943,0.2067919,1
2017-16-5--13-25-08,5,0.06198172,-0.05834798,0.3077753,0.4175709,0.1799641,0.6148155,0.407598,0.6741913,0.2979031,0.1577733,-0.3039954,0.03777082,0.9387586,-0.02749531,-0.3908482,0.04951847,0.9187109,0.3477517,-0.1779354,0.04651725,0.9193715,0.2659456,0.5175005,-0.5550925,-0.5601662,0.1797601,0.2500991,0.5668233,0.3567918,0.3406734,0.06045973,-0.01249504,0.1823877,0.3789078,0.6497639,0.06219172,-0.07169373,-0.03734852,0.2244307,1
2017-16-5--13-25-08,5,0.06056476,-0.0594052,0.321808,0.3989786,0.2436996,0.662868,0.3937874,0.6814947,0.2852568,0.1678113,-0.2609045,0.02225615,0.9504068,-0.05265278,-0.3321715,0.05550848,0.940111,0.3490376,-0.1526405,0.02962569,0.9241191,0.2686293,0.5117882,-0.5630937,-0.5570697,0.1723563,0.2479944,0.5262549,0.3438777,0.3415911,0.061607,-0.04263496,0.1803698,0.3408892,0.6060548,0.06229616,-0.06471115,-0.0454235,0.2655796,1
2017-16-5--13-25-08,5,0.06089494,-0.0552888,0.3357364,0.3770963,0.2728675,0.7067178,0.3813161,0.6901771,0.2738532,0.1605618,-0.219586,0.01038092,0.962234,-0.002744125,-0.3088891,0.06782417,0.9486728,0.3366482,-0.1340153,0.01774543,0.9318761,0.2752832,0.5004331,-0.5613461,-0.5517164,0.1599209,0.2530754,0.5239878,0.3447257,0.362936,0.06546581,-0.06290191,0.1759885,0.3077672,0.5628298,0.06831319,-0.02725677,-0.05621449,0.2978418,1
2017-16-5--13-25-08,5,0.05209252,-0.04618421,0.3468975,0.3616608,0.2934361,0.7491909,0.371004,0.6971404,0.2630735,0.156794,-0.1913751,0.008012956,0.9688793,0.02675882,-0.2472944,0.04020022,0.9677362,0.3252777,-0.1218928,0.005902952,0.9377109,0.2926164,0.501424,-0.5641055,-0.5417907,0.1505723,0.2459207,0.493625,0.3444276,0.3679117,0.06671107,-0.08164412,0.1684259,0.2785816,0.683876,0.07125939,0.1326548,-0.06530975,0.3103533,1
2017-16-5--13-25-08,5,0.06466043,-0.04690509,0.3538374,0.3491507,0.2934738,0.7670168,0.3646263,0.7028511,0.2495241,0.1608586,-0.1498815,-0.005334555,0.9755161,0.08298173,-0.2287398,0.03174642,0.9694247,0.3141633,-0.1102015,-0.001151323,0.9429506,0.3034536,0.4990098,-0.5639555,-0.5349336,0.1406866,0.2393049,0.4726011,0.3461607,0.3703108,0.06535017,-0.09372699,0.1575884,0.2588718,0.6561573,0.07288834,0.1652114,-0.06709556,0.3309879,1
2017-16-5--13-25-08,5,0.07000111,-0.04040578,0.3618255,0.3502357,0.3021325,0.7775438,0.3601059,0.7056973,0.2355625,0.1451231,-0.1348755,0.007836816,0.9801462,0.07982542,-0.2070598,0.05794108,0.9733432,0.3016327,-0.1001984,-0.003864065,0.9481367,0.2933455,0.5077096,-0.5644524,-0.5389516,0.1402832,0.2295865,0.4637741,0.3379911,0.3678497,0.06823969,-0.1017801,0.1521601,0.2515277,0.6243338,0.07133285,0.1778121,-0.06753662,0.3421788,1
2017-16-5--13-25-08,5,0.07345499,-0.03343571,0.3672315,0.3578746,0.318879,0.782913,0.3573924,0.7059788,0.2232721,0.130661,-0.1248711,0.001168649,0.9835312,0.06920611,-0.1941082,0.06368013,0.9764616,0.2945289,-0.09772135,0.003253146,0.9506276,0.2886574,0.5176123,-0.5659109,-0.5459315,0.1436204,0.2107153,0.4635217,0.3315605,0.3626733,0.06688607,-0.1070906,0.1518313,0.2491371,0.6099581,0.06366829,0.1817963,-0.06957652,0.3471863,1
2017-16-5--13-25-09,5,0.07245753,-0.02869716,0.3674108,0.3709746,0.3405085,0.7821261,0.3565666,0.7068024,0.211579,0.119812,-0.1365948,0.005056094,0.983342,0.04682533,-0.1884005,0.0572699,0.9793023,0.2967776,-0.09910903,0.009665336,0.9497405,0.2879499,0.5141867,-0.5673965,-0.5473378,0.1459317,0.1918217,0.4654547,0.3270756,0.3572958,0.06992233,-0.1109681,0.1531086,0.2521789,0.6067951,0.05823934,0.1867871,-0.07097006,0.347655,1
2017-16-5--13-25-09,5,0.07194214,-0.02968043,0.3658583,0.3856194,0.3655617,0.7786204,0.3572801,0.7085021,0.2039517,0.1193408,-0.1468032,0.016632,0.9817994,0.01707311,-0.1866635,0.05416022,0.9807814,0.2881906,-0.1032242,0.008569288,0.9519547,0.2888887,0.5061243,-0.5676921,-0.5478927,0.1458254,0.1829613,0.4652599,0.3243016,0.3533645,0.07287478,-0.1138623,0.1556328,0.2603434,0.6145252,0.05654807,0.1897087,-0.07020842,0.3431826,1
2017-16-5--13-25-09,5,0.07138588,-0.03449257,0.3654921,0.4052997,0.3881046,0.7758633,0.3591129,0.7083312,0.1996455,0.1178386,-0.1568606,0.01930046,0.9803756,-0.01157901,-0.1821557,0.07265989,0.980513,0.2880096,-0.1011417,0.007712692,0.9522402,0.289445,0.5101455,-0.5686551,-0.5501724,0.1463098,0.1808986,0.4663066,0.3247666,0.3494685,0.07130647,-0.116101,0.1570252,0.265588,0.6286944,0.05265614,0.1904065,-0.06779324,0.3402215,1
2017-16-5--13-25-09,5,0.07229548,-0.03810662,0.3638996,0.429428,0.4094,0.7732251,0.3615361,0.7082509,0.1975491,0.1260282,-0.1638464,0.01464614,0.9782929,-0.03776597,-0.1749234,0.09313356,0.9794396,0.2876514,-0.09254924,0.007641281,0.9532225,0.2908884,0.5124756,-0.5695179,-0.5498848,0.1485425,0.1788654,0.4681866,0.3259243,0.3474534,0.07283044,-0.1170126,0.1571954,0.2671462,0.6460216,0.05074821,0.1935691,-0.06790905,0.338358,1
2017-16-5--13-25-09,5,0.07556619,-0.03893925,0.3641017,0.4539823,0.4279759,0.7701722,0.363313,0.7090229,0.1977559,0.1213901,-0.1597648,0.02144697,0.9794282,-0.05851451,-0.1639323,0.1069264,0.9789122,0.2838966,-0.08796432,0.008430265,0.9547743,0.2919428,0.5126578,-0.5703952,-0.5504955,0.1500087,0.1771768,0.4686729,0.3282195,0.3463306,0.07199705,-0.1176825,0.1579712,0.2696442,0.6650153,0.04944087,0.1963459,-0.0676015,0.3357734,1
2017-16-5--13-25-09,5,0.07892269,-0.04230851,0.3637714,0.4851437,0.4509193,0.7655643,0.3647556,0.7090824,0.1987664,0.1258373,-0.1584788,0.01815324,0.9791424,-0.08431306,-0.1491853,0.1176051,0.9781637,0.2852453,-0.0848624,0.0108067,0.9546291,0.2938934,0.5146454,-0.5705062,-0.5507393,0.1498266,0.1761704,0.4686812,0.3303822,0.3463657,0.0720315,-0.1188101,0.158643,0.2709846,0.684475,0.04841387,0.1998267,-0.06790744,0.3296947,1
2017-16-5--13-25-09,5,0.08125703,-0.04499778,0.3641866,0.5136215,0.4670213,0.7595008,0.3650589,0.7068493,0.2001335,0.128878,-0.1575102,0.01535444,0.9789512,-0.1042393,-0.1335186,0.1333612,0.9764845,0.2905433,-0.08410647,0.01485487,0.9530426,0.2955747,0.5162501,-0.5705685,-0.5507776,0.1504858,0.1758398,0.4684103,0.3338827,0.3469489,0.07156587,-0.1195979,0.1584083,0.2717446,0.7033433,0.04873646,0.2030799,-0.06729192,0.3251529,1
2017-16-5--13-25-09,5,0.08491006,-0.04580575,0.3666435,0.5381957,0.4792371,0.7512216,0.3648212,0.7042694,0.2016887,0.128892,-0.1521729,0.01268758,0.9798313,-0.122118,-0.1202288,0.1589154,0.9723056,0.2976966,-0.08476783,0.01733767,0.9507316,0.2969618,0.5172543,-0.5708497,-0.5512663,0.1509336,0.1749536,0.468035,0.3367558,0.3474832,0.07090449,-0.1206803,0.1585111,0.271625,0.721008,0.04763291,0.204853,-0.06618672,0.3172739,1
2017-16-5--13-25-09,5,0.0888893,-0.04512253,0.3698542,0.5568286,0.4867156,0.7417567,0.3635232,0.7010381,0.202851,0.1278849,-0.146152,0.01254955,0.980881,-0.1321335,-0.1132305,0.1707319,0.96983,0.3072258,-0.08799979,0.022668,0.9472881,0.2982509,0.5180114,-0.5716076,-0.551621,0.1516072,0.1742133,0.4673288,0.3390972,0.3479359,0.07058394,-0.1218535,0.1580207,0.2709746,0.7364701,0.04757344,0.2055724,-0.06577899,0.308407,1
2017-16-5--13-25-09,5,0.09165275,-0.04303472,0.3739052,0.5721763,0.4903641,0.733395,0.3602061,0.6965965,0.2033598,0.1261805,-0.1409299,0.01000777,0.9818947,-0.136687,-0.1104431,0.176942,0.9684062,0.3209626,-0.09825411,0.02915514,0.9415303,0.2999895,0.5189168,-0.5722608,-0.5511435,0.151567,0.1742847,0.4662638,0.3411479,0.3484926,0.07019854,-0.1232494,0.1572688,0.2699896,0.7490695,0.04779222,0.205505,-0.06409795,0.3001826,1
2017-16-5--13-25-09,5,0.09374005,-0.03971005,0.3783374,0.5886536,0.4905736,0.7293491,0.3566234,0.693002,0.2037933,0.1226283,-0.1353088,0.01162601,0.9831169,-0.1392333,-0.09972872,0.1910599,0.9665219,0.3318967,-0.107715,0.03323925,0.9365562,0.3019704,0.519298,-0.5729159,-0.5516149,0.1509205,0.173504,0.4656599,0.3426629,0.3490291,0.07013667,-0.1245495,0.1559696,0.2689459,0.7570399,0.04749639,0.205269,-0.06300028,0.2926832,1
2017-16-5--13-25-09,5,0.09454824,-0.03616636,0.3821851,0.6084149,0.488487,0.7295781,0.3531828,0.6896133,0.203671,0.1181221,-0.1326836,0.008415689,0.9840587,-0.1355867,-0.08462622,0.1943182,0.9678302,0.341556,-0.1153663,0.03709583,0.9320162,0.3024721,0.5197493,-0.5729974,-0.5511075,0.1508807,0.1731588,0.4649277,0.3432992,0.3497412,0.06992507,-0.1255317,0.155059,0.2672492,0.7638095,0.04790595,0.2061909,-0.06111303,0.2872256,1
2017-16-5--13-25-09,5,0.09623646,-0.03327058,0.3838319,0.6307845,0.4890185,0.7301947,0.3509317,0.6881704,0.2031624,0.114764,-0.1300751,0.006776574,0.9848166,-0.1387447,-0.06159818,0.2105506,0.9657246,0.3452434,-0.1191665,0.03895525,0.9301016,0.3017353,0.5195498,-0.5726561,-0.5511169,0.1508255,0.1722851,0.4643299,0.3433972,0.3500719,0.06981528,-0.1264942,0.1541815,0.2659045,0.7676348,0.04786779,0.2061215,-0.060711,0.2834943,1
2017-16-5--13-25-09,5,0.09679755,-0.02974807,0.385267,0.6516283,0.4876702,0.730495,0.3491046,0.6883772,0.2025282,0.1107994,-0.1285687,0.005557825,0.9854759,-0.1338168,-0.04527644,0.215785,0.9661677,0.3432187,-0.1176866,0.04042956,0.930976,0.3010433,0.5184473,-0.5722132,-0.5508869,0.1499662,0.1717166,0.4634835,0.3428309,0.3503256,0.069857,-0.127406,0.1531459,0.2641141,0.7715531,0.04770538,0.2073213,-0.06200187,0.2794604,1
2017-16-5--13-25-09,5,0.09760271,-0.02600455,0.3863062,0.6733658,0.4890408,0.7300715,0.3485228,0.6894721,0.201837,0.1058504,-0.1253774,0.00657609,0.9864243,-0.1336085,-0.02609265,0.2201487,0.9659206,0.3392887,-0.1146773,0.04146046,0.9327451,0.3009148,0.517665,-0.5718608,-0.5511939,0.1495555,0.1724812,0.462532,0.3424529,0.3500993,0.06965578,-0.1280963,0.1523997,0.2628691,0.7761196,0.04798821,0.2080077,-0.06317276,0.2754782,1
2017-16-5--13-25-10,5,0.09706518,-0.02334774,0.3877258,0.6961827,0.49315,0.730029,0.348338,0.6904671,0.20092,0.1028514,-0.1260277,0.004268857,0.9866714,-0.1373805,-0.002631966,0.2249026,0.9646443,0.335791,-0.111981,0.04221694,0.9343032,0.2997443,0.5175406,-0.5717888,-0.5512353,0.1489611,0.1726549,0.4617085,0.3430109,0.3500521,0.06923282,-0.1289472,0.1520198,0.2614493,0.7794668,0.04799106,0.2096256,-0.0641458,0.2729659,1
2017-16-5--13-25-10,5,0.09715037,-0.02147834,0.388936,0.7171503,0.4978365,0.7288786,0.3489933,0.6917508,0.1997417,0.101504,-0.1239896,0.005106051,0.9870651,-0.1366066,0.0149092,0.2282947,0.9638454,0.3322827,-0.1087502,0.04109811,0.9359875,0.3006773,0.5166358,-0.5720901,-0.5515099,0.1484882,0.1717105,0.4608813,0.3424833,0.3496149,0.06917262,-0.1298669,0.1510585,0.2604323,0.7828111,0.04837076,0.2122172,-0.06418389,0.2711291,1
2017-16-5--13-25-10,5,0.0971973,-0.01939238,0.3905382,0.7345189,0.503948,0.7262126,0.3498037,0.6931131,0.1989343,0.09980054,-0.1237741,0.0007301966,0.9872788,-0.1390388,0.03158406,0.2311143,0.9624224,0.3278789,-0.1061169,0.04100982,0.9378448,0.3000889,0.516863,-0.5715497,-0.5510709,0.1479017,0.1721489,0.4604527,0.3433204,0.3495624,0.06942284,-0.1303971,0.1506418,0.2590289,0.785731,0.04853775,0.2153414,-0.06348445,0.2698742,1
2017-16-5--13-25-10,5,0.09850782,-0.0167108,0.3938988,0.7476167,0.511659,0.7242051,0.3501164,0.693987,0.1983734,0.09744082,-0.117957,0.001861944,0.9882247,-0.1485207,0.04651906,0.2270375,0.9613696,0.3249959,-0.104306,0.03942484,0.9391186,0.298732,0.5161349,-0.5714539,-0.551148,0.1479592,0.1727582,0.4593853,0.3432386,0.3492358,0.06939566,-0.1306619,0.1502733,0.2568873,0.788404,0.04888042,0.2173407,-0.06286314,0.2686339,1
2017-16-5--13-25-10,5,0.09956849,-0.01331205,0.3971616,0.7568311,0.5172758,0.72145,0.3504219,0.6948822,0.1976908,0.0945764,-0.115382,-0.001690366,0.9888071,-0.1540963,0.05688683,0.2262752,0.9601134,0.3230644,-0.1043769,0.03846708,0.9398166,0.2989534,0.5163496,-0.5713056,-0.5511159,0.1480453,0.1729354,0.4582587,0.3435969,0.3488541,0.06881618,-0.1313074,0.1502875,0.255032,0.7905136,0.04916436,0.21941,-0.0622746,0.2669476,1
2017-16-5--13-25-10,5,0.1009672,-0.00964992,0.4010138,0.7631927,0.5215677,0.7199325,0.350535,0.6949302,0.1973608,0.08916528,-0.1107407,-0.001039862,0.9898409,-0.1587477,0.06329087,0.2252128,0.9592042,0.3228315,-0.105461,0.03816672,0.9397879,0.2984013,0.51612,-0.5710874,-0.5510247,0.1481808,0.172954,0.4567965,0.3448439,0.3483583,0.06906724,-0.1312067,0.1515656,0.2531798,0.791649,0.04953291,0.2210271,-0.06071679,0.2663255,1
2017-16-5--13-25-10,5,0.1021824,-0.007045018,0.4049144,0.7683541,0.5260283,0.7189018,0.3493236,0.6945165,0.1972125,0.08821909,-0.1069788,-0.005161982,0.9903264,-0.1636807,0.0709778,0.2270277,0.9574075,0.3236399,-0.109369,0.03821025,0.9390611,0.2976654,0.5161241,-0.5713421,-0.5512692,0.1491006,0.1734237,0.4557329,0.3456321,0.347826,0.06877053,-0.1311161,0.1521186,0.2513459,0.7922949,0.04943988,0.2219689,-0.05867729,0.2663621,1
2017-16-5--13-25-10,5,0.1031457,-0.002277478,0.4116382,0.773271,0.5292998,0.7189116,0.3472518,0.6932315,0.1976663,0.08222239,-0.1046362,-0.00386614,0.9910984,-0.1673826,0.07763497,0.2276728,0.9560968,0.3272227,-0.1170672,0.0406458,0.9367863,0.2983606,0.5157403,-0.5724135,-0.5514629,0.1492783,0.1739547,0.4545917,0.3402064,0.347325,0.0713532,-0.1306378,0.1524623,0.2495156,0.7925769,0.04954592,0.2227148,-0.056366,0.2666133,1
2017-16-5--13-25-10,5,0.1054145,0.003710564,0.4221555,0.7814084,0.533181,0.7193111,0.3445703,0.6915888,0.1987064,0.07786577,-0.09452373,-0.007534502,0.9924442,-0.1780271,0.09261786,0.2289511,0.9525281,0.3322919,-0.1242045,0.04249176,0.9339967,0.2962842,0.5162015,-0.5723018,-0.5513318,0.1510441,0.1745744,0.4533551,0.3397273,0.3470392,0.07164335,-0.1297165,0.1539154,0.2459793,0.7921574,0.05015481,0.2238011,-0.0509585,0.2677354,1
2017-16-5--13-25-10,5,0.1078788,0.01247273,0.4361562,0.7881194,0.5324463,0.7191842,0.3411269,0.6895065,0.2000808,0.06954841,-0.0853487,-0.01194033,0.9938492,-0.1807574,0.1038564,0.2374887,0.9487569,0.337179,-0.1299191,0.04646735,0.9312745,0.2967123,0.5156026,-0.5726063,-0.5511364,0.1523205,0.1743916,0.4520428,0.3393031,0.3472073,0.07166302,-0.1281599,0.155716,0.2397771,0.7915729,0.05116136,0.2244048,-0.04287291,0.2681915,1
2017-16-5--13-25-10,5,0.1078896,0.02053025,0.4487023,0.7952939,0.5328591,0.7173715,0.3366145,0.6871718,0.2019135,0.06618778,-0.07645617,-0.01210776,0.9948,-0.1810483,0.1133715,0.2445142,0.9458231,0.3442351,-0.1369073,0.05097568,0.9274482,0.2971062,0.5157282,-0.5728011,-0.5512494,0.1524293,0.175597,0.4498607,0.338961,0.347279,0.07126248,-0.127879,0.1562652,0.2342442,0.7913468,0.0515537,0.2241421,-0.03351206,0.2672897,1
2017-16-5--13-25-10,5,0.1038056,0.02363416,0.4562607,0.8075395,0.5381255,0.7140754,0.3321672,0.6850284,0.2047627,0.0635488,-0.07268627,-0.01973778,0.9951325,-0.1930038,0.1340933,0.2392715,0.9420816,0.3495012,-0.1427173,0.05499132,0.9243683,0.2966962,0.5150971,-0.5723226,-0.5509748,0.1536722,0.1758512,0.4469203,0.3393065,0.3479363,0.07078028,-0.1270888,0.1574714,0.2300289,0.7915381,0.05162754,0.2250433,-0.02470808,0.2662354,1
2017-16-5--13-25-10,5,0.09578257,0.02209305,0.4562848,0.8201461,0.547915,0.6998513,0.3269385,0.6827053,0.2084133,0.06732123,-0.07763398,-0.02639282,0.9943563,-0.1990007,0.162338,0.260107,0.9308005,0.3561646,-0.1439527,0.05660809,0.9215314,0.2963907,0.514657,-0.5729603,-0.5511282,0.1546772,0.1756616,0.4431345,0.3389959,0.3485545,0.06988549,-0.1261268,0.1582742,0.2249024,0.7924404,0.05147206,0.2244587,-0.02107432,0.2621945,1
2017-16-5--13-25-10,5,0.08612371,0.01885188,0.4491724,0.808504,0.5759295,0.6587088,0.3215466,0.6815448,0.2138024,0.06641651,-0.08643211,-0.01831647,0.9938727,-0.2513312,0.1589073,0.2328589,0.9259362,0.3598425,-0.1387659,0.0608958,0.9206244,0.2955488,0.5144148,-0.5726466,-0.5510037,0.1548054,0.1751657,0.4394354,0.3382097,0.3501229,0.06915629,-0.1241032,0.1595739,0.2216275,0.7911574,0.05100787,0.211718,-0.02329057,0.2503003,1
2017-16-5--13-25-10,5,0.0732912,0.01017073,0.4355417,0.7639392,0.5892614,0.5970848,0.3138174,0.6795557,0.2198486,0.07393994,-0.101018,-0.01471651,0.9920241,-0.2981838,0.0942155,0.214418,0.9253296,0.3636033,-0.1340483,0.0673541,0.919395,0.2933866,0.5128117,-0.572192,-0.5513703,0.1549742,0.175302,0.4370283,0.3353444,0.351898,0.06730008,-0.1202428,0.160614,0.2213412,0.7863157,0.0488103,0.1847751,-0.03039158,0.226586,1
2017-16-5--13-25-11,5,0.05959582,-0.001139854,0.4177381,0.698123,0.5545052,0.5357459,0.3053267,0.6765906,0.2253541,0.08242017,-0.1219451,-0.006537184,0.9890873,-0.255813,-0.05979751,0.1384666,0.954888,0.3691519,-0.1296726,0.07409978,0.9172902,0.293326,0.5110065,-0.5728344,-0.5514917,0.1547907,0.1770483,0.4356261,0.3304641,0.3540109,0.06629217,-0.115515,0.161437,0.2223759,0.7810654,0.04740397,0.1587576,-0.03998608,0.187642,1
2017-16-5--13-25-11,5,0.04899811,-0.01602014,0.400035,0.626616,0.4974312,0.4815103,0.2984726,0.6725469,0.2294977,0.09603336,-0.1402553,0.005319235,0.9854328,-0.204674,-0.1729595,0.0698991,0.960889,0.3784912,-0.1234131,0.07927465,0.9139087,0.2899671,0.5069516,-0.5726274,-0.5524478,0.1540273,0.1791591,0.4328705,0.3241166,0.3555114,0.06441927,-0.1116114,0.1617747,0.2256092,0.7696053,0.04534168,0.1359678,-0.04925425,0.1309856,1
2017-16-5--13-25-11,5,0.03784974,-0.02888819,0.384865,0.5510587,0.4246198,0.4475506,0.2937138,0.6692038,0.233225,0.115205,-0.1509009,0.009417475,0.9817678,-0.1329527,-0.2439472,0.0344653,0.9600133,0.3848562,-0.1188359,0.08035634,0.9117602,0.2869492,0.5040058,-0.5719894,-0.5526266,0.1529866,0.1805559,0.4290871,0.3172497,0.3571155,0.06443167,-0.1100838,0.1616504,0.2275445,0.7486266,0.04453718,0.1243268,-0.05578028,0.06999484,1
2017-16-5--13-25-11,5,0.03439659,-0.04108727,0.3773076,0.4802665,0.3421528,0.4330163,0.2912229,0.6667225,0.2343341,0.1254303,-0.154075,0.0186113,0.9798887,-0.04955526,-0.2971931,0.02239356,0.9532676,0.3910069,-0.1072692,0.07179228,0.9112919,0.2845052,0.5011659,-0.5719609,-0.5528998,0.1531135,0.1811405,0.4220397,0.3125144,0.3578794,0.06314826,-0.1112178,0.1608491,0.2253151,0.7294087,0.04426401,0.1226248,-0.06045072,0.02941581,1
2017-16-5--13-25-11,5,0.03364652,-0.05206472,0.3744469,0.4303743,0.2828495,0.4326332,0.2892054,0.6666122,0.2335452,0.1405991,-0.1432384,0.01462045,0.9795412,0.02144695,-0.336883,-0.006559875,0.9412794,0.3883981,-0.08824635,0.06142772,0.9151974,0.2820238,0.4999881,-0.5717019,-0.5519015,0.1535462,0.1799268,0.410239,0.3126479,0.3584092,0.06256914,-0.1162015,0.1586105,0.2173723,0.5149906,0.0442826,-0.01181107,-0.0632727,0.01959834,1
2017-16-5--13-25-11,5,0.03301923,-0.05684787,0.3763342,0.4070575,0.248698,0.4435009,0.2867136,0.668911,0.2307595,0.1457256,-0.1271258,0.01627465,0.9809884,0.04583496,-0.3398742,0.03853688,0.9385626,0.3824796,-0.06486721,0.05065797,0.9202909,0.27723,0.498024,-0.5703615,-0.5519379,0.1544645,0.1756695,0.3977604,0.3090988,0.357475,0.06082237,-0.1211859,0.1554041,0.2054018,0.4975554,0.04431543,-0.02476534,-0.0632413,0.03793666,1
2017-16-5--13-25-11,5,0.03071688,-0.05677627,0.3793942,0.4033688,0.2433416,0.4512474,0.2831087,0.6724163,0.2285287,0.1461334,-0.1141672,0.009147613,0.9826124,0.02968263,-0.3255886,0.08136655,0.9415363,0.3717985,-0.04626966,0.04198589,0.9262086,0.269096,0.4941718,-0.5671418,-0.551149,0.1525985,0.1732766,0.3869412,0.3019347,0.3571634,0.06193745,-0.1256027,0.1515996,0.1917038,0.4742759,0.04435544,-0.0345835,-0.06404403,0.04850335,1
2017-16-5--13-25-11,5,0.02312958,-0.05212679,0.3866407,0.4100199,0.2540563,0.4438663,0.2752149,0.6764792,0.2248598,0.1360527,-0.1111536,0.01214776,0.9843715,0.02845062,-0.3264647,0.102616,0.9391919,0.3606054,-0.02799765,0.03374518,0.9316873,0.2645161,0.4884383,-0.5678415,-0.5502194,0.1506082,0.1771627,0.374649,0.2920739,0.356842,0.06103587,-0.1292259,0.1473727,0.178208,0.4381404,0.04269589,-0.05086095,-0.06261826,0.04369121,1
2017-16-5--13-25-11,5,0.01757712,-0.04772607,0.393869,0.4265754,0.2733196,0.4308425,0.2669068,0.6791092,0.2218758,0.1303079,-0.1072535,0.009342576,0.9856111,0.02463972,-0.3174731,0.09720685,0.94295,0.353899,-0.01849289,0.0299757,0.9346203,0.2608219,0.4835906,-0.5673723,-0.5469008,0.1488533,0.1831262,0.366061,0.2856391,0.3574976,0.06167018,-0.132201,0.1442061,0.1700081,0.4168028,0.04291876,-0.05617234,-0.05993831,0.02808889,1
2017-16-5--13-25-11,5,0.01439706,-0.0442712,0.4006139,0.4483096,0.2928482,0.4206713,0.2592278,0.6807529,0.2201158,0.1256389,-0.1005974,0.01200974,0.9868895,0.01045872,-0.2931292,0.1175973,0.9487554,0.3487615,-0.01489121,0.0270626,0.9367024,0.2590373,0.4786612,-0.5671089,-0.5429249,0.1465467,0.1914271,0.3548273,0.2792294,0.3583429,0.06229174,-0.1360122,0.1399068,0.1598516,0.3920606,0.04239288,-0.06066399,-0.05591813,0.000826614,1
