DateTime,MainPlayerID,LControllerX,LControllerY,LControllerZ,RControllerX,RControllerY,RControllerZ,HeadsetX,HeadsetY,HeadsetZ,LControllerQuaternionX,LControllerQuaternionY,LControllerQuaternionZ,LControllerQuaternionW,RControllerQuaternionX,RControllerQuaternionY,RControllerQuaternionZ,RControllerQuaternionW,HeadsetQuaternionX,HeadsetQuaternionY,HeadsetQuaternionZ,HeadsetQuaternionW,LeftElbowX,RightElbowX,LeftElbowY,RightElbowY,LeftElbowZ,RightElbowZ,FrontX,BackX,FrontY,BackY,FrontZ,BackZ,LeftKneeX,RightKneeX,LeftKneeY,RightKneeY,LeftKneeZ,RightKneeZ,Scale
2017-28-4--12-12-18,5,0.488929,0.4751623,-0.6596873,0.5947062,0.5710318,0.9847409,0.4041095,0.6931117,0.1568527,-0.02888021,-0.9790385,-0.1468527,-0.1381449,0.1934216,-0.2580894,0.02962406,-0.9460975,0.1091846,-0.6701047,0.1008365,0.7272348,0.5299076,0.5305811,0.3200805,0.3633597,-0.30205,0.5476007,0.34709,0.6354019,0.1473068,0.4002904,0.1100459,0.09427865,0.5113999,0.5462554,-0.480491,-0.4750831,0.04886879,0.3162753,1
2017-28-4--12-12-18,5,0.5141254,0.4516575,-0.6616687,0.5530317,0.5459523,0.9840826,0.3893962,0.7001939,0.1587602,0.01652609,-0.981765,-0.143964,-0.1230399,0.2095744,-0.2035292,-0.01450466,-0.9562657,0.08505166,-0.6844726,0.05260897,0.7221467,0.530216,0.5194079,0.3264859,0.3457989,-0.3013532,0.5447947,0.3333096,0.6179206,0.1448021,0.3999366,0.09936753,0.09070943,0.5106973,0.5387568,-0.4838272,-0.4770535,0.04630511,0.3076922,1
2017-28-4--12-12-19,5,0.5229543,0.4386053,-0.6707682,0.5214047,0.5103571,0.9787923,0.3847532,0.7047285,0.1404672,0.009433994,-0.9829122,-0.1131819,-0.14486,0.1793957,-0.184938,-0.007982057,-0.9662046,0.06231733,-0.7283776,0.03395822,0.6814907,0.5223842,0.4932075,0.317416,0.3267674,-0.3073626,0.5317186,0.3204385,0.6053683,0.1425128,0.3962626,0.08578095,0.08270483,0.5127973,0.5290808,-0.4847705,-0.4788246,0.04023108,0.299579,1
2017-28-4--12-12-19,5,0.5136651,0.4445608,-0.6735086,0.5011996,0.4948882,0.9756899,0.3895499,0.7063506,0.1170963,-0.004739993,-0.9834679,-0.1277508,-0.1282503,0.1722862,-0.1778511,0.004472282,-0.968848,0.05526826,-0.8262795,0.01745027,0.5602706,0.5268466,0.4794494,0.3153403,0.3176746,-0.3113712,0.5251494,0.3109663,0.5994309,0.1422427,0.3921416,0.07780782,0.08072799,0.5097919,0.523536,-0.4858123,-0.4800419,0.03705124,0.2965489,1
2017-28-4--12-12-19,5,0.5107089,0.4357011,-0.6733539,0.4837201,0.476006,0.974655,0.3978104,0.7079183,0.09442722,-0.01212757,-0.9859492,-0.1025791,-0.1312803,0.1640829,-0.1750353,0.03586804,-0.9701304,0.03571376,-0.8979599,0.008351354,0.4385462,0.5266047,0.4655373,0.3104708,0.3081741,-0.3090003,0.5233297,0.3049878,0.5983723,0.142693,0.3879203,0.07511305,0.08340428,0.5073959,0.5184082,-0.4860685,-0.4808935,0.03651745,0.2955438,1
2017-28-4--12-12-19,5,0.5031223,0.4468992,-0.6703568,0.4602476,0.4522281,0.9760177,0.4066555,0.7050838,0.07840081,-0.03387699,-0.9862007,-0.117645,-0.111446,0.14271,-0.1591683,0.02179341,-0.9766393,0.01604964,-0.9265692,0.03520966,0.3741285,0.5347878,0.4529987,0.3066139,0.2977014,-0.3067846,0.5203773,0.3046587,0.5989915,0.1421654,0.3859546,0.07471438,0.08774,0.5071023,0.5166872,-0.4865577,-0.4807976,0.03694689,0.2962569,1
2017-28-4--12-12-19,5,0.5073941,0.4540551,-0.6688682,0.4419566,0.4577453,0.9764861,0.40735,0.7047759,0.07847255,-0.03867192,-0.9848267,-0.1299802,-0.1082863,0.1502969,-0.1369515,0.009515169,-0.9790632,0.01383346,-0.9261352,0.03528997,0.3752823,0.5418567,0.4469225,0.3065488,0.2976375,-0.3064913,0.5204486,0.306529,0.6000956,0.1415011,0.3855761,0.07413062,0.08958863,0.5064538,0.5174426,-0.4862971,-0.4805189,0.03780694,0.2971171,1
2017-28-4--12-12-20,5,0.5051644,0.4549935,-0.6690055,0.4394046,0.4596555,0.9756302,0.4043222,0.7079643,0.08111504,-0.03917943,-0.9859883,-0.1324591,-0.09352408,0.1539543,-0.1319122,0.003816992,-0.9792256,0.01435314,-0.9230893,0.02059216,0.3837658,0.5447327,0.4444,0.3054485,0.2992475,-0.305992,0.5209143,0.3042058,0.5992257,0.1418531,0.3851902,0.0737121,0.08982653,0.5056941,0.5157874,-0.4864632,-0.4807478,0.03809996,0.2972501,1
2017-28-4--12-12-20,5,0.5041254,0.4639639,-0.6705164,0.4448937,0.4612077,0.9743121,0.3979262,0.7135268,0.08236514,-0.03459385,-0.9849572,-0.1409291,-0.09381625,0.1518706,-0.1503381,0.0109213,-0.9768391,0.00819289,-0.9207792,0.008372047,0.3899083,0.5414725,0.438615,0.309728,0.3021168,-0.3087896,0.5193372,0.2982534,0.5919105,0.144406,0.3867996,0.07043363,0.08923972,0.5064368,0.5159358,-0.4860042,-0.481563,0.03865949,0.2973705,1
2017-28-4--12-12-20,5,0.5009457,0.4641043,-0.6700987,0.4313649,0.4684196,0.9751844,0.3887923,0.712981,0.08322313,-0.02503129,-0.9854515,-0.1380753,-0.09588496,0.160367,-0.133949,-0.002019587,-0.9779244,0.0140871,-0.9194093,0.01722408,0.3926722,0.535431,0.4308406,0.3128628,0.3056035,-0.3080942,0.5201235,0.2970286,0.5840149,0.1441782,0.390703,0.07124031,0.09011254,0.5077537,0.5158223,-0.4861572,-0.4812851,0.04076432,0.2992294,1
