DateTime,MainPlayerID,LControllerX,LControllerY,LControllerZ,RControllerX,RControllerY,RControllerZ,HeadsetX,HeadsetY,HeadsetZ,LControllerQuaternionX,LControllerQuaternionY,LControllerQuaternionZ,LControllerQuaternionW,RControllerQuaternionX,RControllerQuaternionY,RControllerQuaternionZ,RControllerQuaternionW,HeadsetQuaternionX,HeadsetQuaternionY,HeadsetQuaternionZ,HeadsetQuaternionW,LeftElbowX,RightElbowX,LeftElbowY,RightElbowY,LeftElbowZ,RightElbowZ,FrontX,BackX,FrontY,BackY,FrontZ,BackZ,LeftKneeX,RightKneeX,LeftKneeY,RightKneeY,LeftKneeZ,RightKneeZ,Scale
2017-28-4--15-10-43,5,-0.3821314,0.5024154,0.81481,-0.2875131,0.4792149,-0.9965757,-0.2499209,0.6827844,-0.07710556,-0.2403962,-0.129846,0.01649402,0.9618096,0.005703061,-0.9745705,-0.2236724,-0.01226661,0.08516204,0.7140077,-0.04440381,0.6935191,-0.4060921,-0.3444409,0.3482516,0.3306018,0.3876924,-0.5401062,-0.2027313,-0.4852058,0.01325989,0.3224216,-0.1086598,-0.1018627,-0.3362896,-0.2730419,-0.4655577,-0.4781885,0.1002769,-0.2785893,1
2017-28-4--15-10-43,5,-0.3803039,0.5026708,0.8153992,-0.2908119,0.4780312,-0.9961687,-0.2515676,0.6828469,-0.0768021,-0.2410525,-0.1294252,0.01799979,0.961675,0.009153051,-0.9746741,-0.2232464,-0.009362076,0.08338037,0.7148473,-0.04344837,0.6929309,-0.4054772,-0.3463928,0.3478441,0.3299178,0.3886533,-0.539286,-0.2020899,-0.4849608,0.01368523,0.3217441,-0.1079619,-0.1010456,-0.3352603,-0.2719007,-0.4657228,-0.4777768,0.1012286,-0.2777611,1
2017-28-4--15-10-44,5,-0.3798953,0.5039084,0.8154923,-0.2922559,0.4747502,-0.9964999,-0.2500997,0.6827736,-0.07715947,-0.2411998,-0.1303851,0.01768015,0.9615144,0.007461452,-0.975185,-0.2211097,-0.008301988,0.08258241,0.7148105,-0.04365877,0.6930513,-0.4044902,-0.3464493,0.3484333,0.3282561,0.388876,-0.539099,-0.2023521,-0.4853885,0.01297832,0.3211788,-0.107581,-0.1005585,-0.3343121,-0.269641,-0.4657388,-0.4772824,0.1015996,-0.2771409,1
2017-28-4--15-10-44,5,-0.374987,0.5072478,0.8145829,-0.2887322,0.4703081,-0.9974007,-0.2449702,0.6819572,-0.07859619,-0.2435424,-0.1280565,0.0138006,0.9613003,0.003352989,-0.9758105,-0.2183996,-0.009180143,0.08588433,0.7146168,-0.04791224,0.6925685,-0.4014889,-0.3442525,0.3503412,0.3266165,0.3882254,-0.5394016,-0.2017163,-0.4844998,0.01211798,0.3220187,-0.1074812,-0.1010661,-0.3343233,-0.2692665,-0.465757,-0.477049,0.1016545,-0.2768801,1
2017-28-4--15-10-44,5,-0.3676152,0.5101062,0.8134813,-0.2854282,0.4726533,-0.9979632,-0.2379676,0.6805381,-0.07936954,-0.24653,-0.1238851,0.00987801,0.9611337,-0.002014652,-0.9755043,-0.2197068,-0.0107782,0.0926314,0.715225,-0.05368931,0.6906447,-0.3983198,-0.3426761,0.3523952,0.3283243,0.3878032,-0.5402705,-0.2029607,-0.481338,0.01091838,0.3239727,-0.1091035,-0.1015918,-0.3351075,-0.2702717,-0.4654348,-0.4766777,0.1003498,-0.2779615,1
2017-28-4--15-10-44,5,-0.3603185,0.5025787,0.8140352,-0.2833513,0.4742483,-0.9978185,-0.2347554,0.6801332,-0.07855221,-0.2415666,-0.1191478,0.005145588,0.963028,-0.005708317,-0.9753823,-0.2200656,-0.01295816,0.09651276,0.7153738,-0.05410945,0.689926,-0.394591,-0.3414308,0.3500597,0.3295674,0.3872692,-0.5404561,-0.2039808,-0.4805384,0.009554148,0.3250052,-0.1105886,-0.1018809,-0.3353152,-0.271105,-0.4656851,-0.4770792,0.1000473,-0.2783433,1
2017-28-4--15-10-44,5,-0.3593636,0.5017731,0.8147423,-0.2843081,0.4756165,-0.9970982,-0.2333863,0.6795262,-0.07742015,-0.2420478,-0.1196442,0.003913024,0.9628514,-0.007270505,-0.9751158,-0.2213032,-0.01101129,0.09869689,0.7158447,-0.05584922,0.6889893,-0.3932585,-0.3412815,0.3487718,0.3302383,0.3878387,-0.5396231,-0.2044277,-0.4803475,0.009127617,0.3249928,-0.1105762,-0.1006801,-0.3357806,-0.2714721,-0.465928,-0.4771777,0.09953862,-0.2786542,1
2017-28-4--15-10-45,5,-0.3569966,0.4997022,0.8160822,-0.2809979,0.4733751,-0.9957768,-0.2334995,0.6794914,-0.07565593,-0.2408922,-0.1179621,0.005053108,0.9633433,-0.006229097,-0.9756883,-0.2186997,-0.01280646,0.0998079,0.7153712,-0.05419844,0.6894528,-0.3925593,-0.3404162,0.3483348,0.3301948,0.3889761,-0.5385272,-0.2039263,-0.4797284,0.009293556,0.3250358,-0.1105055,-0.09937681,-0.3354315,-0.2717908,-0.4657762,-0.4773595,0.09951647,-0.2789738,1
2017-28-4--15-10-45,5,-0.3564972,0.4952185,0.816275,-0.2752942,0.4743087,-0.9953564,-0.2359321,0.6804034,-0.07478368,-0.2375616,-0.117685,0.008593015,0.9641789,-0.00371625,-0.9755974,-0.2189324,-0.01626532,0.0976757,0.7152591,-0.04942067,0.6902329,-0.3911804,-0.3375868,0.3455937,0.3300096,0.3892494,-0.5378751,-0.2029483,-0.4796762,0.009622693,0.324496,-0.1105857,-0.09925504,-0.3347311,-0.2715484,-0.465999,-0.4779764,0.09972558,-0.2786692,1
2017-28-4--15-10-45,5,-0.3623587,0.4938371,0.8165388,-0.2749188,0.4784993,-0.9950982,-0.2382644,0.6808387,-0.07416699,-0.2367546,-0.1228345,0.01059072,0.9637151,-0.0002075245,-0.9748949,-0.2220848,-0.01606967,0.0961428,0.7150252,-0.04770469,0.6908109,-0.3933302,-0.3371243,0.3446839,0.3320198,0.3887578,-0.5388165,-0.2003492,-0.4777863,0.01085448,0.3244045,-0.1104739,-0.1002586,-0.3349473,-0.2713994,-0.4661047,-0.4779654,0.09976193,-0.2784584,1
