DateTime,MainPlayerID,LControllerX,LControllerY,LControllerZ,RControllerX,RControllerY,RControllerZ,HeadsetX,HeadsetY,HeadsetZ,LControllerQuaternionX,LControllerQuaternionY,LControllerQuaternionZ,LControllerQuaternionW,RControllerQuaternionX,RControllerQuaternionY,RControllerQuaternionZ,RControllerQuaternionW,HeadsetQuaternionX,HeadsetQuaternionY,HeadsetQuaternionZ,HeadsetQuaternionW,LeftElbowX,RightElbowX,LeftElbowY,RightElbowY,LeftElbowZ,RightElbowZ,FrontX,BackX,FrontY,BackY,FrontZ,BackZ,LeftKneeX,RightKneeX,LeftKneeY,RightKneeY,LeftKneeZ,RightKneeZ,Scale
2017-28-4--14-37-46,5,0.251456,-0.01870131,-0.1244412,0.1974123,0.2712219,-0.5356792,-0.06287432,0.5535344,-0.2956719,-0.01778353,0.7532318,-0.06503916,0.6542902,-0.3507312,0.6750873,0.3125121,0.5688418,-0.03081398,0.9020879,0.002848642,0.4304416,-0.1975098,-0.2202849,0.07503247,0.06454337,0.01906615,-0.5224117,0.02860672,-0.2673126,-0.1122061,0.1258403,-0.2957221,-0.2392758,-0.07030345,-0.0604822,-0.5275714,-0.5599972,-0.3596342,-0.130077,1
2017-28-4--14-37-46,5,0.2271199,-0.01057184,-0.06774156,0.1367777,0.4082289,-0.5293127,-0.1102214,0.5526813,-0.2161725,-0.02213439,0.7659217,-0.03575333,0.6415574,-0.3627348,0.7156299,0.3511281,0.4827072,-0.03473212,0.9171716,0.01512747,0.3966877,-0.2172924,-0.2274304,0.06125879,0.1134713,0.0913066,-0.4840327,0.003075011,-0.2980488,-0.1010778,0.1202585,-0.2259801,-0.1598749,-0.07415089,-0.1180714,-0.5265149,-0.5561461,-0.3231114,-0.09319448,1
2017-28-4--14-37-46,5,0.1970121,-0.02887774,0.02021584,0.1287749,0.4619043,-0.5249161,-0.1442164,0.5448071,-0.1481489,-0.004472098,0.7379681,-0.04507583,0.6733136,-0.3150383,0.7807044,0.3113093,0.4408379,-0.02501696,0.9218795,0.02072144,0.3861127,-0.2575908,-0.2155334,0.05041122,0.1744597,0.1541696,-0.4606794,-0.03262,-0.3329508,-0.103364,0.1179894,-0.1737169,-0.09443428,-0.0947077,-0.134671,-0.5264502,-0.5524006,-0.2962149,-0.06700719,1
2017-28-4--14-37-46,5,0.1722075,-0.04418135,0.06888086,0.1156453,0.4888391,-0.4797527,-0.1660336,0.539408,-0.101905,0.01342567,0.7171512,-0.04440402,0.6953719,-0.313906,0.7767956,0.3281587,0.4363068,-0.01277447,0.9208963,0.02591415,0.3887356,-0.2877127,-0.2289438,0.03660464,0.2061349,0.1913737,-0.4268403,-0.05646135,-0.3591701,-0.1057905,0.1160026,-0.1433824,-0.05823502,-0.11311,-0.1457692,-0.5244282,-0.5507613,-0.2828795,-0.05818977,1
2017-28-4--14-37-47,5,0.1519287,-0.034343,0.0843177,0.1157405,0.535573,-0.4207872,-0.1808427,0.5423597,-0.06855177,0.01492951,0.7153664,-0.01351406,0.6984594,-0.3501331,0.7470853,0.3649169,0.4314002,-0.01195925,0.8978166,0.04002578,0.4383838,-0.3101555,-0.2088901,0.02848709,0.2302766,0.2003351,-0.3978821,-0.06315582,-0.3755065,-0.09968579,0.1167598,-0.1185858,-0.04449522,-0.11321,-0.1634226,-0.5214502,-0.5495652,-0.2687467,-0.05031162,1
2017-28-4--14-37-47,5,0.1270003,-0.03600502,0.1239515,0.1101239,0.5655639,-0.3652379,-0.1819623,0.5461695,-0.04984712,0.01982407,0.673581,-0.00962626,0.7387848,-0.4213355,0.6817639,0.4047881,0.4402511,-0.01858457,0.850067,0.06456185,0.5223722,-0.3435576,-0.165319,0.02426088,0.2311095,0.1944677,-0.3756436,-0.06056524,-0.3768025,-0.09875238,0.1156725,-0.09456863,-0.05706088,-0.09270286,-0.1690159,-0.5241104,-0.5487865,-0.2409251,-0.04236618,1
2017-28-4--14-37-47,5,0.1032647,-0.04717112,0.1713976,0.07887208,0.5956366,-0.3228945,-0.1796067,0.5490121,-0.05706064,0.02933755,0.6096944,-0.02314317,0.7917554,-0.4698265,0.5950184,0.4744563,0.4473337,-0.03280663,0.8284377,0.08141337,0.5531605,-0.3732106,-0.1339873,0.02508187,0.2318194,0.1774764,-0.3791855,-0.04452793,-0.3657411,-0.09813392,0.1106026,-0.07945432,-0.08371287,-0.0730046,-0.1674005,-0.5309806,-0.5487343,-0.2323993,-0.03774155,1
2017-28-4--14-37-47,5,0.1044838,-0.0571177,0.188447,0.01118146,0.6096518,-0.2991849,-0.1748525,0.5512592,-0.06359373,0.05200653,0.5670363,-0.02096842,0.8217819,-0.5111446,0.5142801,0.5709385,0.3850666,-0.04063011,0.8291094,0.08776199,0.5506585,-0.3711858,-0.1243665,0.02339566,0.2298285,0.1538766,-0.3870721,-0.02703026,-0.3518853,-0.09402895,0.1083903,-0.08799625,-0.09399756,-0.06392038,-0.1608429,-0.5326086,-0.5486962,-0.2358443,-0.04469565,1
2017-28-4--14-37-47,5,0.1309753,-0.05481768,0.1683859,-0.03955326,0.6177309,-0.2638514,-0.171649,0.5506833,-0.060503,0.05261496,0.5871038,-0.007224069,0.8077676,-0.4919077,0.4382952,0.6644517,0.3527436,-0.0412011,0.8348214,0.09707572,0.5403258,-0.3478437,-0.1296601,0.01612771,0.2442061,0.1508674,-0.4001932,-0.01652496,-0.3427996,-0.09279799,0.1060717,-0.1009599,-0.09387509,-0.05577285,-0.1589183,-0.5323573,-0.5503017,-0.2408902,-0.05151856,1
2017-28-4--14-37-48,5,0.1483158,-0.05576539,0.1467036,-0.0794865,0.6114954,-0.2367811,-0.168566,0.5495087,-0.0484687,0.05800634,0.6085917,0.007292022,0.7913269,-0.4939671,0.3673189,0.7336307,0.287853,-0.03506861,0.8328401,0.1089387,0.5415534,-0.3269734,-0.1353908,0.007707715,0.255399,0.1501427,-0.4027502,-0.0110224,-0.3362345,-0.09207547,0.1047044,-0.1090392,-0.08921446,-0.05147833,-0.1570201,-0.530442,-0.5519342,-0.2439984,-0.05558152,1
2017-28-4--14-37-48,5,0.1556281,-0.06442869,0.141386,-0.0840954,0.6049941,-0.2306538,-0.1647905,0.5486525,-0.04165133,0.06660717,0.614953,0.002741783,0.7857409,-0.4862301,0.3371983,0.7660154,0.2511931,-0.02935071,0.8338084,0.1150461,0.539135,-0.3187955,-0.1398413,0.003474712,0.2567198,0.1504689,-0.4015122,-0.00741313,-0.3322154,-0.09144223,0.1028928,-0.1144011,-0.08408644,-0.0499689,-0.1551221,-0.5281576,-0.5544386,-0.2477719,-0.05943756,1
